Ram,CPU_freq,PrimaryStorage,Weight,ScreenW,ScreenH,TypeName_Notebook,PrimaryStorageType_SSD,Inches,PrimaryStorageType_HDD,Screen_Standard,Screen_Full HD,Price_euros
0.0967741935483871,0.5925925925925926,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0767932489451476
0.2258064516129032,0.3333333333333333,0.2470588235294117,0.4513715710723192,0.2239288601455133,0.2241379310344827,1.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.1851476793248945
0.032258064516129,0.7777777777777778,0.1215686274509803,0.3516209476309227,0.0,0.0,1.0,1.0,0.6626506024096387,0.0,1.0,0.0,0.0467510548523206
0.032258064516129,0.2592592592592592,0.2411764705882353,0.2917705735660848,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0143459915611814
0.0967741935483871,0.2592592592592592,0.4980392156862745,0.2344139650872818,0.2239288601455133,0.2241379310344827,1.0,0.0,0.4698795180722893,1.0,0.0,1.0,0.1076793248945147
0.032258064516129,0.2222222222222222,0.0274509803921568,0.2394014962593516,0.0,0.0,1.0,1.0,0.4698795180722893,0.0,1.0,0.0,0.0175510548523206
0.2258064516129032,0.3333333333333333,0.1215686274509803,0.5261845386533666,0.2239288601455133,0.2241379310344827,1.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.2062447257383966
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.4513715710723192,0.2239288601455133,0.2241379310344827,1.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.1272573839662447
0.0967741935483871,0.5925925925925926,0.4980392156862745,0.4164588528678304,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0784793248945147
0.032258064516129,0.4074074074074074,0.4980392156862745,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0464135021097046
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.2269326683291771,0.2239288601455133,0.2241379310344827,0.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.1198312236286919
0.032258064516129,0.6666666666666667,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0671729957805907
0.0967741935483871,0.6666666666666667,0.4980392156862745,0.3391521197007481,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0715611814345991
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.2344139650872818,0.2239288601455133,0.2241379310344827,1.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.1373839662447257
0.032258064516129,0.0740740740740741,0.4980392156862745,0.3017456359102244,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0132253164556962
0.0967741935483871,0.5925925925925926,0.0588235294117647,0.5760598503740649,0.2239288601455133,0.2241379310344827,0.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.1289451476793248
0.032258064516129,0.5925925925925926,0.4980392156862745,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0548523206751054
0.032258064516129,0.5925925925925926,0.1215686274509803,0.1571072319201995,0.2239288601455133,0.2241379310344827,1.0,1.0,0.385542168674699,0.0,0.0,1.0,0.0886075949367088
0.032258064516129,0.6666666666666667,0.4980392156862745,0.5760598503740649,0.2239288601455133,0.2241379310344827,1.0,0.0,0.8674698795180725,1.0,0.0,1.0,0.0811814345991561
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.2643391521197007,0.2239288601455133,0.2241379310344827,1.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.158990717299578
0.0967741935483871,0.7037037037037036,0.1215686274509803,0.4264339152119701,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1172995780590717
0.032258064516129,0.5185185185185185,0.2411764705882353,0.3516209476309227,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0722362869198312
0.032258064516129,0.5925925925925926,0.1215686274509803,0.2917705735660848,0.0,0.0,1.0,1.0,0.6626506024096387,0.0,1.0,0.0,0.0329113924050632
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.1396508728179551,0.2239288601455133,0.2241379310344827,0.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.1561181434599156
0.0967741935483871,0.111111111111111,0.2470588235294117,0.0698254364089775,1.0,1.0,0.0,1.0,0.2891566265060242,0.0,0.0,0.0,0.3105485232067511
0.032258064516129,0.0740740740740741,0.4980392156862745,0.3266832917705736,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0286919831223628
